Date,City,State,SizeRank,HVI,%Change_HVI
2021-07-31,Phoenix,AZ,14,393569.0,3.45
2021-07-31,Seattle,WA,15,670596.0,2.41
2021-07-31,Minneapolis-St Paul,MN,16,346539.0,1.71
2021-07-31,San Diego,CA,17,786486.0,3.14
2021-07-31,St. Louis,MO,18,218949.0,1.68
2021-07-31,Tampa,FL,19,291515.0,3.25
2021-07-31,Baltimore,MD,20,345835.0,1.23
2021-07-31,Denver,CO,21,549188.0,2.57
2021-07-31,Pittsburgh,PA,22,197868.0,1.75
2021-07-31,Portland,OR,23,515378.0,2.06
2021-07-31,Charlotte,NC,24,304911.0,2.67
2021-07-31,Sacramento,CA,25,542619.0,2.93
2021-07-31,San Antonio,TX,26,279828.0,2.27
2021-07-31,Orlando,FL,27,303433.0,2.63
2021-07-31,Cincinnati,OH,28,230141.0,1.59
2021-07-31,Cleveland,OH,29,196209.0,1.95
2021-07-31,Kansas City,MO,30,253186.0,1.2
2021-07-31,Las Vegas,NV,31,361521.0,3.36
2021-07-31,Columbus,OH,32,261566.0,1.57
2021-07-31,Indianapolis,IN,33,228834.0,1.67
2021-07-31,San Jose,CA,34,1468242.0,2.63
2021-07-31,Austin,TX,35,493794.0,4.17
2021-07-31,Virginia Beach,VA,36,289680.0,1.23
2021-07-31,Nashville,TN,37,347723.0,2.54
2021-07-31,Providence,RI,38,396637.0,1.96
2021-07-31,Milwaukee,WI,39,249995.0,1.67
2021-07-31,Jacksonville,FL,40,287229.0,2.65
2021-07-31,Memphis,TN,41,195573.0,1.52
2021-07-31,Oklahoma City,OK,42,186810.0,1.56
2021-07-31,Louisville-Jefferson County,KY,43,215517.0,1.37
2021-07-31,Hartford,CT,44,287609.0,1.62
2021-07-31,Richmond,VA,45,295626.0,1.2
2021-07-31,New Orleans,LA,46,238605.0,1.39
2021-07-31,Buffalo,NY,47,222260.0,3.03
2021-07-31,Raleigh,NC,48,350167.0,3.09
2021-07-31,Birmingham,AL,49,211865.0,1.72
2021-07-31,Salt Lake City,UT,50,511489.0,3.16
2021-07-31,Rochester,NY,51,195636.0,1.92
2021-07-31,Grand Rapids,MI,52,268850.0,1.86
2021-07-31,Tucson,AZ,53,291155.0,3.2
2021-07-31,Urban Honolulu,HI,54,815143.0,2.2
2021-07-31,Tulsa,OK,55,179160.0,1.55
2021-07-31,Fresno,CA,56,340538.0,2.82
2021-07-31,Worcester,MA,57,374806.0,1.59
2021-07-31,Stamford,CT,58,511944.0,2.25
2021-07-31,Albuquerque,NM,59,267928.0,2.05
2021-07-31,Albany,NY,60,244032.0,1.53
2021-07-31,Omaha,NE,61,244066.0,1.35
2021-07-31,New Haven,CT,62,297547.0,2.15
2021-07-31,Bakersfield,CA,63,289314.0,2.31
2021-07-31,Knoxville,TN,64,247671.0,2.37
2021-07-31,Greenville,SC,65,244204.0,1.67
2021-07-31,Ventura,CA,66,760274.0,2.99
2021-07-31,Allentown,PA,67,265906.0,1.62
2021-07-31,El Paso,TX,68,166872.0,1.95
2021-07-31,Baton Rouge,LA,69,206185.0,1.13
2021-07-31,Dayton,OH,70,169660.0,1.52
2021-07-31,McAllen,TX,71,142748.0,1.44
2021-07-31,Columbia,SC,72,193363.0,2.03
2021-07-31,Greensboro,NC,73,193248.0,1.93
2021-07-31,Akron,OH,74,184109.0,1.39
2021-07-31,North Port-Sarasota-Bradenton,FL,75,353581.0,3.87
2021-07-31,Little Rock,AR,76,172311.0,1.76
2021-07-31,Stockton,CA,77,491755.0,4.05
2021-07-31,Charleston,SC,78,334815.0,2.42
2021-07-31,Syracuse,NY,79,177614.0,1.35
2021-07-31,Colorado Springs,CO,80,426987.0,2.4
2021-07-31,Winston-Salem,NC,81,193944.0,1.45
2021-07-31,Wichita,KS,82,170826.0,1.18
2021-07-31,Springfield,MA,83,286902.0,1.38
2021-07-31,Fort Myers,FL,84,303676.0,3.68
2021-07-31,Boise City,ID,85,485418.0,3.04
2021-07-31,Toledo,OH,86,151065.0,0.95
2021-07-31,Madison,WI,87,335423.0,1.64
2021-07-31,Lakeland,FL,88,237163.0,2.7
2021-07-31,Ogden,UT,89,447083.0,3.33
2021-07-31,Daytona Beach,FL,90,274837.0,2.91
2021-07-31,Des Moines,IA,91,237909.0,1.33
2021-07-31,Jackson,MS,92,162473.0,1.91
2021-07-31,Youngstown,OH,93,128062.0,1.56
2021-07-31,Augusta,GA,94,187497.0,1.44
2021-07-31,Scranton,PA,95,149197.0,2.5
2021-07-31,Harrisburg,PA,96,227073.0,1.2
2021-07-31,Melbourne,FL,97,281144.0,2.76
2021-07-31,Spokane,WA,99,381113.0,2.7
2021-07-31,Provo,UT,100,502212.0,3.82
2021-07-31,Modesto,CA,102,414746.0,2.95
2021-07-31,Portland,ME,103,419491.0,2.68
2021-07-31,Durham,NC,104,333918.0,2.74
2021-07-31,Santa Rosa,CA,105,759122.0,1.78
2021-07-31,Lexington,KY,106,230433.0,1.47
2021-07-31,Lafayette,LA,107,174262.0,0.88
2021-07-31,Lansing,MI,108,194797.0,1.01
2021-07-31,Fayetteville,AR,109,250016.0,2.35
2021-07-31,Pensacola,FL,110,236206.0,2.68
2021-07-31,Visalia,CA,111,286595.0,2.73
2021-07-31,Shreveport,LA,112,124351.0,0.83
2021-07-31,Springfield,MO,113,193311.0,1.35
2021-07-31,York,PA,114,236665.0,1.42
2021-07-31,Corpus Christi,TX,115,194308.0,1.32
2021-07-31,Flint,MI,116,158455.0,1.82
2021-07-31,Reno,NV,117,506023.0,2.64
2021-07-31,Asheville,NC,118,337464.0,2.06
2021-07-31,Santa Maria-Santa Barbara,CA,120,811965.0,3.49
2021-07-31,Huntsville,AL,121,247481.0,2.22
2021-07-31,Fort Wayne,IN,122,184775.0,1.52
2021-07-31,Salinas,CA,123,742218.0,3.1
2021-07-31,Vallejo,CA,124,552084.0,2.68
2021-07-31,Mobile,AL,125,157156.0,2.22
2021-07-31,Reading,PA,126,226486.0,1.53
2021-07-31,Brownsville,TX,127,138221.0,1.95
2021-07-31,Killeen,TX,128,199895.0,2.35
2021-07-31,Canton,OH,129,166135.0,1.13
2021-07-31,Beaumont,TX,130,145015.0,0.75
2021-07-31,Manchester,NH,131,392410.0,1.84
2021-07-31,Salem,OR,132,392040.0,2.22
2021-07-31,Davenport,IL,134,148392.0,1.09
2021-07-31,Peoria,IL,135,127278.0,1.27
2021-07-31,Myrtle Beach,SC,136,252560.0,2.07
2021-07-31,Montgomery,AL,137,158220.0,1.58
2021-07-31,Salisbury,DE,138,320377.0,1.89
2021-07-31,Gulfport,MS,139,165016.0,1.79
2021-07-31,Tallahassee,FL,140,217280.0,1.89
2021-07-31,Trenton,NJ,141,307491.0,2.06
2021-07-31,Fayetteville,NC,142,161139.0,1.96
2021-07-31,Huntington,WV,144,114826.0,0.67
2021-07-31,Eugene,OR,145,405060.0,2.12
2021-07-31,Rockford,IL,146,147410.0,1.97
2021-07-31,Savannah,GA,147,232487.0,1.89
2021-07-31,Ann Arbor,MI,148,338682.0,1.4
2021-07-31,Ocala,FL,149,198608.0,2.03
2021-07-31,Kalamazoo,MI,150,215543.0,1.66
2021-07-31,Naples,FL,151,427306.0,3.35
2021-07-31,South Bend,IN,152,170029.0,2.12
2021-07-31,Spartanburg,SC,153,192745.0,1.62
2021-07-31,Evansville,IN,154,172873.0,1.5
2021-07-31,Kingsport,TN,155,156184.0,1.46
2021-07-31,Roanoke,VA,156,217383.0,1.44
2021-07-31,Green Bay,WI,157,226743.0,0.92
2021-07-31,Lincoln,NE,158,248919.0,1.38
2021-07-31,Fort Collins,CO,159,491561.0,2.35
2021-07-31,Utica,NY,160,165943.0,1.57
2021-07-31,Columbus,GA,161,147391.0,1.16
2021-07-31,Boulder,CO,162,695990.0,2.32
2021-07-31,Fort Smith,AR,165,127096.0,1.14
2021-07-31,Duluth,MN,166,199571.0,1.73
2021-07-31,Atlantic City,NJ,167,258721.0,2.47
2021-07-31,New London,CT,168,307395.0,1.12
2021-07-31,San Luis Obispo,CA,169,755257.0,2.37
2021-07-31,Gainesville,FL,170,235755.0,2.01
2021-07-31,Santa Cruz,CA,171,1107385.0,2.71
2021-07-31,Clarksville,TN,172,218077.0,1.98
2021-07-31,Cedar Rapids,IA,173,184930.0,0.99
2021-07-31,Merced,CA,174,354836.0,1.99
2021-07-31,Wilmington,NC,175,309640.0,2.21
2021-07-31,Kennewick,WA,176,362826.0,2.21
2021-07-31,Greeley,CO,177,452186.0,2.4
2021-07-31,Waco,TX,178,205931.0,2.62
2021-07-31,Olympia,WA,179,460077.0,2.6
2021-07-31,Amarillo,TX,180,171113.0,1.63
2021-07-31,Binghamton,NY,181,146997.0,2.48
2021-07-31,Hagerstown,MD,182,246568.0,1.4
2021-07-31,Bremerton,WA,183,503981.0,1.57
2021-07-31,Lynchburg,VA,185,216353.0,1.09
2021-07-31,Yakima,WA,186,293955.0,1.54
2021-07-31,Crestview-Fort Walton Beach-Destin,FL,187,353408.0,2.67
2021-07-31,Topeka,KS,188,156535.0,1.15
2021-07-31,Macon-Bibb County,GA,189,131213.0,1.53
2021-07-31,Champaign-Urbana,IL,190,165013.0,1.49
2021-07-31,Tuscaloosa,AL,191,190265.0,1.16
2021-07-31,Sioux Falls,SD,193,266601.0,1.41
2021-07-31,Appleton,WI,195,232107.0,1.73
2021-07-31,Chico,CA,196,383507.0,1.87
2021-07-31,Charlottesville,VA,197,359201.0,1.2
2021-07-31,Claremont,NH,198,273281.0,2.17
2021-07-31,Barnstable Town,MA,199,588403.0,2.85
2021-07-31,Burlington,VT,201,361075.0,1.56
2021-07-31,Prescott,AZ,202,427538.0,2.57
2021-07-31,Las Cruces,NM,205,217189.0,1.67
2021-07-31,Fargo,ND,206,254606.0,0.93
2021-07-31,Rochester,MN,208,275302.0,1.37
2021-07-31,Florence,SC,209,140969.0,1.12
2021-07-31,Medford,OR,210,393255.0,1.65
2021-07-31,Lafayette-West Lafayette,IN,211,204353.0,1.52
2021-07-31,Bellingham,WA,212,527989.0,1.85
2021-07-31,Lake Havasu City,AZ,213,317395.0,3.02
2021-07-31,Saginaw,MI,214,128607.0,2.09
2021-07-31,Lake Charles,LA,215,197700.0,0.69
2021-07-31,Elkhart,IN,217,201199.0,1.88
2021-07-31,Yuma,AZ,218,216437.0,2.14
2021-07-31,Racine,WI,219,186891.0,1.31
2021-07-31,Athens,GA,220,251249.0,1.87
2021-07-31,Torrington,CT,221,317925.0,1.68
2021-07-31,St. Cloud,MN,222,260525.0,1.84
2021-07-31,Hilton Head Island,SC,223,374299.0,2.45
2021-07-31,Bloomington,IL,224,173025.0,1.5
2021-07-31,Hilo,HI,225,458071.0,2.48
2021-07-31,Panama City,FL,226,275834.0,2.06
2021-07-31,Kingston,NY,227,336116.0,2.16
2021-07-31,Daphne,AL,228,274799.0,2.14
2021-07-31,Gainesville,GA,229,293188.0,2.86
2021-07-31,Warner Robins,GA,230,167391.0,1.08
2021-07-31,Jacksonville,NC,232,196448.0,1.72
2021-07-31,Redding,CA,233,348261.0,2.54
2021-07-31,Monroe,LA,234,150077.0,1.49
2021-07-31,El Centro,CA,236,289886.0,1.55
2021-07-31,Muskegon,MI,238,185929.0,2.28
2021-07-31,Waterloo,IA,242,156229.0,0.84
2021-07-31,Oshkosh,WI,243,198141.0,1.29
2021-07-31,Yuba City,CA,244,379119.0,3.52
2021-07-31,Abilene,TX,245,159298.0,1.79
2021-07-31,Columbia,MO,246,235522.0,1.6
2021-07-31,Dover,DE,247,277402.0,1.97
2021-07-31,Eau Claire,WI,248,225271.0,1.72
2021-07-31,Janesville,WI,249,186660.0,1.16
2021-07-31,Jackson,MI,250,178792.0,1.34
2021-07-31,Punta Gorda,FL,251,287046.0,3.39
2021-07-31,Bloomington,IN,252,245788.0,1.18
2021-07-31,Pueblo,CO,253,255071.0,2.55
2021-07-31,Billings,MT,254,309996.0,1.7
2021-07-31,Bend,OR,256,598231.0,4.29
2021-07-31,Vineland,NJ,258,186152.0,2.76
2021-07-31,Niles,MI,259,219673.0,1.6
2021-07-31,Kahului,HI,260,803989.0,1.67
2021-07-31,State College,PA,262,277290.0,0.84
2021-07-31,Bangor,ME,263,208020.0,2.21
2021-07-31,Alexandria,LA,264,153593.0,1.08
2021-07-31,Decatur,AL,265,164812.0,1.08
2021-07-31,Hanford,CA,266,287610.0,1.92
2021-07-31,Iowa City,IA,267,244721.0,1.07
2021-07-31,Rocky Mount,NC,268,144088.0,2.29
2021-07-31,Monroe,MI,269,214200.0,1.18
2021-07-31,Madera,CA,272,346028.0,2.59
2021-07-31,Jefferson City,MO,273,187648.0,1.56
2021-07-31,Chambersburg,PA,274,219506.0,1.15
2021-07-31,Elizabethtown,KY,276,188019.0,1.56
2021-07-31,Pottsville,PA,277,110398.0,3.06
2021-07-31,Wheeling,OH,278,115820.0,0.74
2021-07-31,Florence,AL,279,140724.0,1.43
2021-07-31,Grand Junction,CO,280,336118.0,2.63
2021-07-31,Concord,NH,281,337442.0,2.14
2021-07-31,Dothan,AL,282,140310.0,1.03
2021-07-31,Santa Fe,NM,283,458875.0,1.81
2021-07-31,Johnstown,PA,284,92035.0,0.71
2021-07-31,Traverse City,MI,285,308602.0,2.36
2021-07-31,Hattiesburg,MS,286,159880.0,0.65
2021-07-31,Dalton,GA,287,173327.0,1.66
2021-07-31,Midland,TX,288,267052.0,0.81
2021-07-31,Homosassa Springs,FL,289,217205.0,2.36
2021-07-31,Valdosta,GA,291,150543.0,1.41
2021-07-31,Coeur d'Alene,ID,292,513657.0,4.66
2021-07-31,Springfield,OH,293,151475.0,1.19
2021-07-31,St. George,UT,294,457912.0,4.1
2021-07-31,Vero Beach,FL,295,281421.0,2.8
2021-07-31,Napa,CA,297,847984.0,2.72
2021-07-31,Tupelo,MS,298,136783.0,0.9
2021-07-31,Battle Creek,MI,299,149935.0,1.36
2021-07-31,Jamestown,NY,300,125203.0,1.41
2021-07-31,Eureka,CA,301,395428.0,2.84
2021-07-31,Flagstaff,AZ,303,502355.0,3.49
2021-07-31,Wausau,WI,305,196907.0,1.29
2021-07-31,La Crosse,WI,306,235656.0,1.18
2021-07-31,Lebanon,PA,307,228347.0,1.28
2021-07-31,Idaho Falls,ID,308,345170.0,2.25
2021-07-31,Sierra Vista,AZ,309,195135.0,1.69
2021-07-31,Pittsfield,MA,310,294208.0,2.31
2021-07-31,Farmington,NM,312,175752.0,2.23
2021-07-31,Jackson,TN,313,151197.0,2.08
2021-07-31,Glens Falls,NY,315,222720.0,1.65
2021-07-31,Winchester,VA,316,291262.0,1.55
2021-07-31,Altoona,PA,318,131556.0,1.32
2021-07-31,New Bern,NC,319,184298.0,1.35
2021-07-31,Carbondale,IL,320,112415.0,0.88
2021-07-31,Logan,UT,322,372055.0,3.26
2021-07-31,Beckley,WV,324,88406.0,0.33
2021-07-31,Mansfield,OH,325,145087.0,1.61
2021-07-31,Goldsboro,NC,327,158458.0,1.71
2021-07-31,Augusta,ME,328,242081.0,3.73
2021-07-31,Sherman,TX,331,218370.0,1.92
2021-07-31,Muncie,IN,334,115990.0,2.59
2021-07-31,Mount Vernon,WA,335,492029.0,1.97
2021-07-31,Albany,OR,336,348429.0,1.85
2021-07-31,Watertown,NY,337,164437.0,1.48
2021-07-31,Williamsport,PA,338,181532.0,1.09
2021-07-31,Cleveland,TN,339,207922.0,1.63
2021-07-31,Sheboygan,WI,340,185322.0,1.34
2021-07-31,Bismarck,ND,341,295669.0,0.96
2021-07-31,Dunn,NC,343,211785.0,1.76
2021-07-31,Morristown,TN,345,184115.0,2.62
2021-07-31,Kankakee,IL,346,165647.0,1.1
2021-07-31,Brunswick,GA,347,228314.0,1.38
2021-07-31,Ogdensburg,NY,348,97205.0,2.31
2021-07-31,San Angelo,TX,349,176081.0,1.35
2021-07-31,Holland,MI,351,250595.0,1.7
2021-07-31,Wenatchee,WA,352,451551.0,1.98
2021-07-31,Lawrence,KS,353,254224.0,2.58
2021-07-31,Decatur,IL,354,99931.0,1.17
2021-07-31,Missoula,MT,355,483430.0,3.5
2021-07-31,Bay City,MI,357,132953.0,1.59
2021-07-31,Lewiston,ME,358,250912.0,3.4
2021-07-31,Roseburg,OR,359,281167.0,2.5
2021-07-31,Sumter,SC,360,148300.0,1.45
2021-07-31,Show Low,AZ,361,311325.0,3.88
2021-07-31,Bluefield,WV,363,87826.0,0.52
2021-07-31,Lima,OH,365,143267.0,1.77
2021-07-31,Cookeville,TN,366,200319.0,2.14
2021-07-31,California-Lexington Park,MD,367,354749.0,0.83
2021-07-31,Gadsden,AL,368,110410.0,2.27
2021-07-31,Cumberland,MD,369,110399.0,0.56
2021-07-31,Longview,WA,370,355874.0,1.88
2021-07-31,Whitewater,WI,371,286013.0,1.43
2021-07-31,Fond du Lac,WI,372,174078.0,1.82
2021-07-31,Ithaca,NY,373,246516.0,1.15
2021-07-31,Ashtabula,OH,374,125399.0,0.63
2021-07-31,Tullahoma,TN,377,189447.0,1.9
2021-07-31,Richmond,KY,378,198573.0,1.58
2021-07-31,Adrian,MI,379,189909.0,1.71
2021-07-31,Twin Falls,ID,380,313162.0,3.76
2021-07-31,Corning,NY,381,126588.0,1.29
2021-07-31,Sebring,FL,382,181229.0,2.53
2021-07-31,Truckee,CA,383,635829.0,2.85
2021-07-31,Paducah,KY,384,126336.0,1.14
2021-07-31,Grand Forks,ND,385,224031.0,0.67
2021-07-31,Shelby,NC,386,177582.0,-0.43
2021-07-31,Fairbanks,AK,387,196752.0,0.17
2021-07-31,Ocean City,NJ,388,520249.0,2.98
2021-07-31,Rome,GA,390,159297.0,1.89
2021-07-31,Hot Springs,AR,392,193281.0,3.42
2021-07-31,Greenwood,SC,393,135718.0,0.93
2021-07-31,Clarksburg,WV,395,116427.0,0.59
2021-07-31,Albertville,AL,400,164612.0,0.95
2021-07-31,Cheyenne,WY,405,317114.0,1.13
2021-07-31,Brainerd,MN,407,255658.0,2.75
2021-07-31,Kalispell,MT,408,516454.0,4.46
2021-07-31,Sevierville,TN,409,340037.0,3.9
2021-07-31,Moses Lake,WA,412,292212.0,1.74
2021-07-31,Elmira,NY,414,116118.0,1.49
2021-07-31,Beaver Dam,WI,416,202155.0,1.21
2021-07-31,Pinehurst-Southern Pines,NC,417,302751.0,2.19
2021-07-31,Ukiah,CA,418,475505.0,0.74
2021-07-31,Lufkin,TX,420,142304.0,0.94
2021-07-31,Corvallis,OR,422,441779.0,3.25
2021-07-31,Watertown,WI,427,267376.0,1.53
2021-07-31,Midland,MI,428,188284.0,2.66
2021-07-31,Pocatello,ID,430,267113.0,2.77
2021-07-31,Kokomo,IN,431,139391.0,1.61
2021-07-31,Grants Pass,OR,432,379171.0,1.94
2021-07-31,Plattsburgh,NY,434,159548.0,0.54
2021-07-31,Danville,IL,437,75074.0,0.78
2021-07-31,Manitowoc,WI,438,161979.0,1.09
2021-07-31,Great Falls,MT,439,242719.0,1.69
2021-07-31,Olean,NY,442,93701.0,2.72
2021-07-31,Auburn,NY,443,153421.0,1.5
2021-07-31,Athens,TX,445,222041.0,3.06
2021-07-31,Oak Harbor,WA,446,550628.0,3.0
2021-07-31,Hinesville,GA,448,163630.0,1.5
2021-07-31,Warsaw,IN,450,219587.0,1.73
2021-07-31,Quincy,IL,452,134591.0,0.82
2021-07-31,Keene,NH,453,263858.0,1.9
2021-07-31,Sandusky,OH,454,168578.0,0.64
2021-07-31,Columbus,IN,456,205761.0,1.59
2021-07-31,Roanoke Rapids,NC,457,84532.0,1.02
2021-07-31,Casper,WY,459,242654.0,0.64
2021-07-31,Findlay,OH,461,182037.0,0.51
2021-07-31,Palatka,FL,463,164682.0,1.92
2021-07-31,Seneca,SC,464,210225.0,2.69
2021-07-31,Glenwood Springs,CO,466,681025.0,2.25
2021-07-31,Aberdeen,WA,468,273494.0,2.49
2021-07-31,Port Angeles,WA,470,409376.0,2.74
2021-07-31,Greenfield Town,MA,471,270978.0,2.1
2021-07-31,Muskogee,OK,473,93717.0,0.54
2021-07-31,Frankfort,KY,474,176133.0,1.1
2021-07-31,Mount Pleasant,MI,476,164322.0,1.51
2021-07-31,Statesboro,GA,477,165295.0,1.2
2021-07-31,Minot,ND,480,281307.0,0.86
2021-07-31,Shawnee,OK,481,114362.0,2.3
2021-07-31,Richmond,IN,483,116946.0,0.92
2021-07-31,Martinsville,VA,485,92093.0,0.77
2021-07-31,LaGrange,GA,490,173887.0,1.8
2021-07-31,Morehead City,NC,492,335777.0,2.99
2021-07-31,Klamath Falls,OR,493,249874.0,2.61
2021-07-31,Marinette,WI,494,127852.0,1.17
2021-07-31,Roswell,NM,495,127601.0,0.68
2021-07-31,Marshall,TX,496,160449.0,0.89
2021-07-31,Hobbs,NM,500,194853.0,0.52
2021-07-31,Faribault,MN,504,299039.0,2.58
2021-07-31,Hudson,NY,509,344688.0,4.37
2021-07-31,Somerset,KY,510,166388.0,1.16
2021-07-31,Walla Walla,WA,512,324300.0,2.29
2021-07-31,Fort Madison,IA,515,99993.0,0.61
2021-07-31,Baraboo,WI,516,227076.0,0.47
2021-07-31,Big Stone Gap,VA,520,81837.0,0.5
2021-07-31,Shelton,WA,526,417297.0,2.39
2021-07-31,Enid,OK,528,95038.0,0.96
2021-07-31,Georgetown,SC,530,281272.0,1.74
2021-07-31,Laconia,NH,531,355661.0,2.23
2021-07-31,Barre,VT,536,284435.0,0.99
2021-07-31,Sterling,IL,538,110142.0,0.78
2021-07-31,Dublin,GA,540,123076.0,1.08
2021-07-31,Fergus Falls,MN,544,275355.0,1.34
2021-07-31,Fairmont,WV,546,122194.0,0.38
2021-07-31,Picayune,MS,548,157486.0,0.67
2021-07-31,Gloversville,NY,549,144105.0,1.7
2021-07-31,Carson City,NV,552,427205.0,3.21
2021-07-31,Morgan City,LA,558,128134.0,-0.03
2021-07-31,McComb,MS,563,114627.0,0.3
2021-07-31,Rochelle,IL,564,153174.0,1.88
2021-07-31,Scottsboro,AL,565,127153.0,1.32
2021-07-31,Danville,KY,566,135721.0,1.19
2021-07-31,Greenville,OH,569,162304.0,0.83
2021-07-31,Galesburg,IL,570,84904.0,0.79
2021-07-31,Fort Polk South,LA,573,106294.0,0.34
2021-07-31,Glasgow,KY,575,135768.0,1.07
2021-07-31,Edwards,CO,577,913252.0,3.78
2021-07-31,Fernley,NV,578,356238.0,2.31
2021-07-31,Bartlesville,OK,586,133084.0,1.39
2021-07-31,Elko,NV,588,321053.0,0.78
2021-07-31,Rexburg,ID,589,354700.0,1.45
2021-07-31,Cortland,NY,598,147027.0,0.51
2021-07-31,Freeport,IL,605,101248.0,0.83
2021-07-31,Starkville,MS,606,194379.0,0.65
2021-07-31,Burlington,IA,607,112636.0,0.36
2021-07-31,Cadillac,MI,608,144057.0,1.63
2021-07-31,Ardmore,OK,609,104193.0,0.25
2021-07-31,Oxford,MS,612,217666.0,0.67
2021-07-31,Bogalusa,LA,613,114835.0,-0.03
2021-07-31,Gardnerville Ranchos,NV,615,605594.0,4.03
2021-07-31,Tahlequah,OK,616,131207.0,1.09
2021-07-31,Ruston,LA,619,168755.0,0.64
2021-07-31,Hillsdale,MI,620,164390.0,1.38
2021-07-31,Ponca City,OK,623,72670.0,0.86
2021-07-31,Blytheville,AR,624,95249.0,1.34
2021-07-31,Red Wing,MN,625,285131.0,2.45
2021-07-31,Newport,OR,630,400838.0,2.68
2021-07-31,McAlester,OK,634,98166.0,0.14
2021-07-31,Moultrie,GA,636,108035.0,1.37
2021-07-31,Thomasville,GA,647,162281.0,1.03
2021-07-31,Bemidji,MN,648,206653.0,1.13
2021-07-31,Mount Sterling,KY,649,127493.0,1.14
2021-07-31,Ottumwa,IA,650,95607.0,0.64
2021-07-31,Pahrump,NV,651,291639.0,2.91
2021-07-31,Selma,AL,653,62795.0,0.43
2021-07-31,Rock Springs,WY,654,257173.0,0.7
2021-07-31,Cornelia,GA,658,173673.0,1.34
2021-07-31,Burley,ID,659,244944.0,1.37
2021-07-31,Muscatine,IA,663,152174.0,0.51
2021-07-31,Alma,MI,664,111616.0,1.41
2021-07-31,Douglas,GA,667,124824.0,1.09
2021-07-31,Willmar,MN,668,212414.0,0.96
2021-07-31,Auburn,IN,669,174688.0,1.53
2021-07-31,Sedalia,MO,670,123161.0,0.8
2021-07-31,Warren,PA,674,101699.0,1.01
2021-07-31,El Dorado,AR,675,90150.0,0.63
2021-07-31,Mountain Home,AR,677,153911.0,0.95
2021-07-31,El Campo,TX,680,169317.0,1.01
2021-07-31,Ellensburg,WA,682,443897.0,2.54
2021-07-31,Jacksonville,IL,683,103816.0,0.66
2021-07-31,Sandpoint,ID,684,475991.0,1.45
2021-07-31,Alice,TX,685,109076.0,-0.77
2021-07-31,Marshalltown,IA,688,121696.0,0.53
2021-07-31,Espa±ola,NM,692,202015.0,0.86
2021-07-31,Riverton,WY,693,244517.0,0.9
2021-07-31,Tifton,GA,694,156669.0,1.06
2021-07-31,McMinnville,TN,698,144628.0,1.45
2021-07-31,Selinsgrove,PA,699,196997.0,0.94
2021-07-31,Natchitoches,LA,700,181678.0,0.38
2021-07-31,Sikeston,MO,704,122528.0,1.12
2021-07-31,Pontiac,IL,711,116492.0,0.68
2021-07-31,Houghton,MI,714,144481.0,1.36
2021-07-31,Sault Ste. Marie,MI,716,137044.0,0.94
2021-07-31,Americus,GA,726,98180.0,0.93
2021-07-31,Easton,MD,727,384630.0,1.49
2021-07-31,North Platte,NE,728,171676.0,0.66
2021-07-31,Ada,OK,730,116067.0,0.18
2021-07-31,Murray,KY,733,150527.0,1.12
2021-07-31,Escanaba,MI,737,124050.0,1.01
2021-07-31,Canton,IL,737,81004.0,0.72
2021-07-31,Coshocton,OH,742,133771.0,0.99
2021-07-31,Newton,IA,743,144128.0,0.64
2021-07-31,Logan,WV,744,93897.0,0.67
2021-07-31,Vidalia,GA,750,126103.0,1.12
2021-07-31,Summit Park,UT,751,999287.0,3.89
2021-07-31,Laramie,WY,753,281463.0,0.8
2021-07-31,Big Spring,TX,755,153560.0,0.98
2021-07-31,Dixon,IL,757,111932.0,1.55
2021-07-31,Alexandria,MN,758,272708.0,2.67
2021-07-31,Coffeyville,KS,762,67071.0,0.8
2021-07-31,Susanville,CA,766,208740.0,1.72
2021-07-31,Brookhaven,MS,767,131592.0,0.67
2021-07-31,Taylorville,IL,769,92829.0,0.73
2021-07-31,Effingham,IL,772,165662.0,0.82
2021-07-31,Valley,AL,773,81357.0,0.88
2021-07-31,Emporia,KS,780,126027.0,0.96
2021-07-31,Taos,NM,785,326245.0,1.31
2021-07-31,Malvern,AR,786,110155.0,1.22
2021-07-31,Troy,AL,787,131854.0,0.46
2021-07-31,Cambridge,MD,789,177230.0,1.27
2021-07-31,Macomb,IL,790,82399.0,0.46
2021-07-31,Camden,AR,807,61314.0,0.42
2021-07-31,Jackson,WY,808,829624.0,1.58
2021-07-31,Iron Mountain,MI,813,137925.0,1.33
2021-07-31,Lincoln,IL,814,104917.0,0.7
2021-07-31,Kirksville,MO,816,138189.0,1.07
2021-07-31,Alpena,MI,818,119160.0,1.17
2021-07-31,Silver City,NM,819,153000.0,0.48
2021-07-31,Las Vegas,NM,822,178794.0,0.65
2021-07-31,McPherson,KS,823,180300.0,0.82
2021-07-31,Sheridan,WY,824,322705.0,0.96
2021-07-31,Washington Court House,OH,825,140465.0,1.25
2021-07-31,Bennettsville,SC,826,59650.0,0.7
2021-07-31,Merrill,WI,828,152462.0,1.1
2021-07-31,Middlesborough,KY,830,64504.0,1.27
2021-07-31,Forrest City,AR,834,57798.0,0.82
2021-07-31,Breckenridge,CO,837,831135.0,4.21
2021-07-31,Bastrop,LA,838,61473.0,0.0
2021-07-31,Wauchula,FL,840,136935.0,1.16
2021-07-31,Weatherford,OK,843,128415.0,0.33
2021-07-31,Watertown,SD,844,232095.0,0.87
